content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
Excelente que forma de vivir en la era moderna Felicidades,0,0.51,0.28,0,0.36,0.25,0,0.36,0,0,0,0,0.28,0,0,0,0,0,0,0
Es impresionante la capacidad de ser autosuficientes y de disciplina. Aunque me perturba el miedo que tienen basado en la biblia.,0,0.15,0,0,0,0,0.18,0,0,0,0,0,0.16,0.18,0,0,0.15,0,0.31,0.26
"Todavía no entiendo cómo los gobiernos no intervienen a estas sectas. Porque impedir la educación de los niños es un crimen en cualquier parte del mundo. Cada cual puede estar en la religión que le da la gana, pero de ahí a prohibir que la futura generación se prepare... es algo inconcebible.",0.12,0.15,0,0.4,0.4,0.3,0.36,0.22,0.32,0.38,0.43,0,0,0.18,0.14,0.13,0.31,0.43,0.16,0.53
si la tecnologia es mala por que no se fueron en burro hasta peru..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solo están es deforestando la selva,0,0,0.22,0.26,0.27,0,0.24,0.28,0.22,0,0,0,0,0,0,0,0,0,0,0
Nomas van a deforestar la selva,0,0,0.17,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
Nomas invaden tierras que no son de ellos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y con quien se van a casar los hijos entre ellos ismos,0,0,0.17,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
Dw.. Como siempre llegando a la exelecia... Felicidades,0,0.22,0.25,0,0,0.22,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0
"Que ponen problema por un celular pero que montan en avión, que tienen tractores jejejej la religión quema cerebros",0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.16,0,0,0.29
"A ver si lo he entendido. Una facción más conservadora que la que te echa por usar un móvil, se piran ¡en avión! y llevan toda clase de tractores y maquinaria.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ya casi criticaba a esta gente por tener tantos hijos y no querer evolucionar como nosotros Pero hasta que dijeron que sus ante pasados venían de Alemania.,0.13,0.17,0.18,0.22,0.2,0.17,0.4,0,0,0,0.15,0,0.18,0.19,0,0.15,0.16,0,0.17,0
Tan hermoso que es el mundo fuera de religiónes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buen reportaje, sin duda una de las mejores que he visto de DW documental",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.28,0,0
mw gustaria ver los resultados del desarrollo comunitario en la amazonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El ISIS, pero Cristianismo los tiene ignorantes. Las religiones son para los ignorantes de mentes débiles, que necesitan alguien ""superior"" que tome decisiones por ell",0,0,0.54,0.23,0,0.35,0.2,0,0,0.4,0.15,0,0.18,0.57,0.15,0.15,0,0.22,0.17,0
"a la hora de la verdad tienen una vida simple, feliz lejos de tanta mierda que hay en el mundo",0,0.16,0.17,0,0,0.16,0.37,0,0.16,0,0,0,0.17,0,0,0,0,0,0,0.28
Increible como distorsionan la religion para someter a las personas. Es evidente que no se sienten bien y tienen miedo a desobedecer. Impresionante que hoy en dia se vea esto.,0.12,0.15,0,0,0,0,0,0,0,0,0.14,0,0.33,0.35,0,0.26,0,0.21,0.31,0.26
No comparto sus creencias pero es inspirador,0.15,0,0,0.56,0.22,0,0.24,0.26,0.17,0.23,0.34,0,0.22,0.43,0,0,0,0.24,0.19,0
"ni uno o una con cara ""normal""!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Que vida mas triste mueren sin conocer nada de la vida,0,0,0.17,0,0,0.15,0,0,0,0.19,0,0,0,0,0,0,0.15,0,0,0
Que guapos están los jóvenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Necesito ver la continuación de esto. ♥,0,0,0.17,0.2,0,0.15,0.18,0,0,0.19,0,0,0.16,0.18,0,0,0,0,0.16,0
"jajjaja tantos Países y eligen nuestro Perú ,si supieran de tanta corrupción que existe. Jajjajajajaja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los amo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Los menonitas arrasaron con la selva y sus árboles autóctonos para estar ahí, no entiendo como los peruanos permiten esto.",0.12,0.16,0,0.2,0.2,0.16,0.19,0.22,0,0.19,0.29,0.17,0,0.36,0,0.28,0,0.43,0.16,0
cuando llegan por que acá no se sabe nada de ellos.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUE MANERA DE HACERSE LA VIDA MAS DIFICIL,0,0,0,0.22,0.2,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.17,0
"No tiene coherencia, prohibiciones hacia la tecnología y expulsa a quien lo utilizan, pero el si lo utiliza, incluso se pregunta cuando estara en un avión.. rechaza el modernismo pero en todo el documental se ve que utilizan lo moderno para subsistir..",0,0.15,0,0.2,0.2,0.15,0.18,0,0,0,0.29,0,0,0.36,0.28,0.13,0.31,0.22,0,0.53
Aquí les espero en Perú para ser como ellos me gusta el campo,0.15,0,0.22,0,0,0,0,0,0,0,0.18,0,0,0.46,0,0.17,0,0.29,0,0
Véanlo desde un punto de vista positivo si el mundo moderno se acabará ellos son los únicos que sobrevivieran,0.12,0.16,0.17,0,0.21,0,0.19,0.22,0.16,0.2,0.15,0,0,0.19,0.14,0,0,0.22,0.17,0
se contradicen el sr que es herrero tiene un esmeril y material para trabajar no le encuentro lógica pienso que es a su conveniencia.,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
Entre esto y Corea del Norte no hay gran diferencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El entusiasmo es lo que más alegría me dio del reportaje, de los miles que tiene DW en este he visto un poco felicidad.",0,0.19,0.42,0,0.25,0.19,0.22,0.27,0.4,0,0,0,0,0,0.17,0,0,0,0.2,0
"Es impresionante, sin duda una tradición basada en su fé.",0,0,0,0.25,0.27,0.19,0.23,0,0.21,0.24,0.18,0,0,0.23,0,0,0.2,0,0.2,0
"me gustaría saber cual es la esperanza de vida en esas comunidades,por que esta claro que llevan una vida más sana,buena alimentación y sin adicciones.",0.3,0,0.22,0,0,0,0.23,0.28,0,0,0,0,0.21,0.46,0,0.17,0,0,0,0
Siento lástima por la vegetación que van a deforestar para hacer sus casas :/. Almenos viven en armonía con el medio ambiente,0,0,0.19,0,0.23,0,0,0,0,0,0.32,0,0,0.2,0,0.15,0,0.25,0.18,0
Esa mujeres viven un régimen de dictadura y Dios no es a si esa cosa está muy mal esa jente lo que son dictadores,0,0.18,0,0,0,0.17,0.21,0,0.19,0,0,0,0.19,0,0,0,0,0.25,0.18,0
Y la lavadora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"como así que atenta contra la religión, a Jesús se le sigue por voluntad no imposición",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0
¿De donde sacan el dinero para pagar el avión?,0,0,0,0,0,0,0.19,0,0,0,0.3,0,0,0.19,0,0.29,0,0.44,0,0
muy buen documental...da para pensar mucho...felicito a los que hicieron este testimonio.,0.16,0,0,0.26,0.28,0,0.24,0,0,0.25,0.38,0,0,0.24,0,0.36,0.21,0.3,0,0
Es raro nunca había oido de este tipo de comunidades pero las reglas que ellos cumplen yo también las tengo pero vivo en ciudad y no es tan estricto es interesante conocer lo que hay en este mundo gracias por el documental.,0,0,0,0.44,0.2,0.17,0.39,0.45,0,0.4,0.15,0.54,0.18,0.19,0.15,0,0.16,0.44,0.17,0.29
Ignorancia en estado puro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ahora entiendo el porque, quien los condujo hacia esta vida ya habia observado la conducta y patron social que dirige nuestras vidas. Ellos se rigen por una moralidad religiosa, nosotros por la publicidad e intereses economicos de quienes dirigen el mundo.",0,0,0,0.2,0,0,0.18,0,0,0.19,0,0,0,0.18,0,0,0,0,0,0
"Interesante documental, no sabía que tenían este estilo de vida. Que por cierto me parece una vida muy triste pero respeto ya que es lo único que conocen.",0.12,0,0.34,0.42,0.2,0.16,0.38,0,0.16,0.77,0,0.18,0,0.37,0,0.28,0.16,0,0,0
"A los 13 terminan la escuela y estoy 99,9% segura de que estan más preparados para la vida que los que si fuimos a la escuela ""normalmente"",es decir, ¿alguien aprendió algo útil para el dia a dia en la escuela?.",0.27,0.17,0,0.22,0.23,0.17,0,0,0.18,0.22,0.49,0,0,0.41,0,0.3,0.18,0.75,0.18,0
Literal van a deforestar el bosque porque ya deforestaron los suyos,0,0,0.17,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0
"Pobre Selva, que culpa tiene de la ignorancia del hombre, ya no hay mas espacio para el imbecilismo, seran muy conservadores, pero destruyen lo que no conocen.",0.13,0.33,0.18,0,0.2,0,0,0,0,0.2,0.15,0,0.18,0.19,0.14,0.29,0.32,0.44,0,0.29
F por esas pobres mentes cerradas :c,0,0.18,0,0,0.21,0,0,0,0,0.21,0,0,0.2,0,0,0,0,0.23,0,0
Destrozaron la selva,0,0,0,0,0.2,0,0,0,0,0,0,0,0.16,0,0.14,0,0,0,0.16,0
A que llaman América central y del norte?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bonito documental, que voluntad,y gran disposición ,que tienen esta comunidad de Menonitas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Como destruye estos rezagados humanos para destruir la selva y el gobierno corruptos peruanos lo permite,0.29,0.75,0.58,0.51,0.21,0.39,0.45,0.25,0.17,0.22,0.33,0.2,0,0.61,0.48,0.34,0.53,0.69,0.18,0.69
Segunda parte quiero saber que pasó con ellos?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.16,0
porque no se van en carreta y caballos hasta Peru..Los carros son de satanas pero los aviones no??..,0,0,0.17,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
Se pondrán desodorante?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y los anteojos?aguantate el sol!,0,0,0.22,0.26,0.27,0,0.24,0.28,0.22,0,0,0,0,0,0,0,0,0,0,0
Todas las religiones nos conducen a El.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vida sencilla, sin complicaciones.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estremadamente ignorantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y no cuentan la parte en que se casan con familiares??? Como lo hacen para que de una familia salsa una población??? Tampoco se casan con los locales de cada país...Que cantidad de delitos asociados!!!,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.19,0,0.14,0,0.23,0,0.27
"Muy trabajadores, es una muestra del DAÑO que nos hace la Television y todas la distracciones que tenemos que solo son para perdida de nuestro valioso tiempo!",0.26,0,0.18,0.22,0.2,0,0.4,0.23,0.16,0.4,0.3,0,0,0.38,0,0.15,0.33,0.22,0,0.3
"Lo único que me preocupa de esta comunidad es la gran forestación que harán en la selva, si lo que quieren son buenas tierras para su cultivo para eso está la sierra con locaciones mucho más aisladas para su comunidad en donde no se necesita la tala.",0.12,0,0.5,0.39,0.2,0.3,0.36,0,0,0.37,0.42,0,0.33,0.71,0.14,0.39,0.15,0.63,0.31,0.26
Y quien les establecio los limites de la modernidad? deberian vivir en chozas y vestir taparabos hechos de hojas de arboles... Mas alla del respeto por los preceptos de los mandamientos lo demas es un completo sin sentido.,0,0,0.17,0,0.21,0,0.19,0,0,0.2,0,0.18,0,0.19,0,0.14,0,0,0,0
Quiero ver la continuación 😊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El se fue adueñar de ese terreno en medio de la amazona que loco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Que mas les enseñan aparte de las aritmeticas? 1:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pura secta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"seria interesante saber si han logrado sobrevivir en peru, me parecio ver que esto fue grabado en 2018",0,0,0,0.24,0,0,0.22,0,0,0.23,0,0,0,0.22,0,0,0,0,0,0
"QUE FEO CASO EL DE LOS PROTESTANTES, NO PUEDE SER DE DIOS QUE LOS EXPULSEN SI SON PECADORES ACUERDENSE QUE DIOS ES MISERICORDIOSO Y NOS PERDONA Y ELLOS NO PERDONAN? HAY QUE SER CONGRUENTES CON LA MANERA DE VIVIR Y DE SER",0.54,0.88,0.37,0.47,0.62,1.09,1.09,0,0.33,0,0,0.19,1.15,0.2,0.15,0.32,0.5,0.67,0.35,1.27
"Todos criticando porque se tomaron la coco cola y nadie habla de lo interesante del documental, siempre se fijan en el primer defecto que hagan.",0.13,0,0.18,0.23,0,0,0.42,0,0,0.21,0.16,0,0.38,0.19,0,0.31,0,0,0,0
"Recién ví un documental de Korea del Norte y lo que narran de esta cultura y lo que pasa en ese país que vive en una isla y estos seres con un régimen autoritario en ideología, religión y cultura, son similares por las restricciones.",0,0.15,0,0.2,0,0.15,0.18,0.22,0,0,0.14,0,0.17,0,0.14,0,0.31,0,0.16,0
La verdadera pregunta es por que abraham tenia un sombrero en su sombrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esas mujeres tienen una cara de tristeza.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y uno queriendo salir de la selva XD,0,0.17,0.19,0.22,0.22,0.17,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0
"yo me pregunto cuando es que fue grabado esto y la cuarentena, mi ignorancia es tan grande",0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0
"No quieren tener nada que ver con el mundo moderno"" pero despues aparecen poderosas empresas como nestle, monsanto, walmart para hacernos mas ""felices""",0.13,0.35,0.37,0.24,0,0.36,0.21,0.47,0,0.21,0.16,0,0,0.39,0.15,0.16,0,0.45,0.17,0
"Esto es lo que hacen las religiones, retrasar a la humanidad.",0,0,0,0.21,0,0,0,0,0,0.2,0.15,0,0,0.19,0,0.14,0.16,0,0,0
Deforestadores :/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yo he estado en comunidades menonitas y les puedo asegurar que son las personas más trabajadoras que he conocido,0,0,0,0.21,0,0,0,0,0,0,0.15,0,0,0.19,0.14,0.14,0,0.22,0,0
Les sacan los dientes cuando son jóvenes?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo que no se conoce, no se extraña!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
que triste,0,0,0.17,0,0,0.15,0,0,0,0.19,0,0,0,0,0,0,0.15,0,0,0
Lo único chevere es que sean tan trabajadores y que hagan prácticamente todo por su cuenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Como les autorizan documentación en perú?, es más como es que le venden tierras,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
son como los amish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Son protestantes, solo porque no van con el mundo.?",0,0.16,0.35,0.43,0.2,0,0.39,0.22,0.16,0,0.15,0.18,0.18,0,0,0,0.16,0.22,0,0.29
"Son conscientes que cualquier terreno que no sea privado, pertenece al estado?)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.26
"De donde sacan dinero para viajar?, porque no se van caminando para cumplir con no usar los avances. XD",0,0,0.17,0.21,0,0,0,0.22,0,0,0.58,0.17,0,0.36,0,0.28,0,0.64,0,0
Quisiera una continuación de este documental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nada que ver con el mundo moderno pero viajan en avión,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pero... ¿Quien les da esas tierras? ¿Simplemente llegan y se instalan? ¿Toman lo que ellos creen necesario? ¿Las compran? ¿A quien?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pero usan los aviones carros solo se hacen que hay un mundo diferente a las suyas,0,0,0.19,0.22,0.22,0,0.2,0.24,0.18,0,0,0,0,0,0,0,0,0,0,0
"Desde cuando la biblia rechaza la modernidad, esta gente tiene su propia biblia por lo visto",0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.29
Me pregunto como estaran en plena pandemia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les habra llegado el covid a ellos ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buen documental, sería bueno que hagan la continuación...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Absurdo lo que hace la religión en la gente . Quien decidió que es la cantidad justa de tecnología para no ofender a su dios ?,0,0.47,0,0,0.2,0.16,0.19,0,0.16,0.19,0.15,0,0.17,0.37,0,0.14,0,0.44,0.33,0
Pobre gente el dia q c den cuenta d la realidad va hacer un coñazo bien arrecho alla ellos q no aceptan q el mundo cambio o para bien o para mal,0.12,0.3,0,0.2,0.2,0,0.18,0,0.16,0.37,0.28,0,0.33,0.35,0.14,0.39,0,0.84,0.16,0
Y así es como una de las selvas más grandes del mundo muere 😓,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0
que tonteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Se contradicen en TODO. Es mucha ignorancia en la que viven.... Fuera de eso, es muy buen documental.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Estas culturas pudieran tomar fuerza en el futuro. Volver a lo simple y a las raíces es muy atractivo. También así seremos depredadores. Felicitaciones por el documental, muy interesante",0.14,0.37,0.41,0.97,0.75,0,0.67,0.26,0.2,0.7,0.35,0,0.2,0.44,0.17,0.16,0.38,0,0.19,0
Son como los amish?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lo triste es que se multiplican solo por el incesto. Que feo!!,0.12,0,0.35,0.21,0.2,0.16,0.19,0.22,0.16,0.19,0,0,0,0,0,0,0.16,0,0,0.28
Me admiro de ellos que no esperan la ayuda del gobierno.confian más en la ayuda de Dios y mira como donde ponen el pie tiene una prosperidad tremenda,0.27,0.18,0.37,0.24,0,0.18,0.64,0.24,0.33,0.21,0,0,0.39,0.4,0,0,0.34,0.68,0.35,0
Que interesante documental,0,0,0,0.26,0,0,0.24,0,0,0.25,0,0,0,0.24,0,0,0,0,0,0
"yo solo espero que donde se ubiquen , no deforesten y que se evite mas danho a la amazonia de toda america del sur",0.14,0,0.4,0.24,0.25,0,0.22,0.26,0.2,0,0,0,0.2,0.22,0,0,0,0.27,0,0
"mencionaron que al inicio era selva, entonces fue deforestado?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Una nueva comunidad de menonitas acosta de la destruccion de la selva amazonica, alguien deberia ponerles control, no por sus creencias o costumbres si no por la forma en como deboran selva para cultivar",0,0,0,0,0.2,0,0.19,0,0,0,0.15,0,0,0.18,0.14,0.14,0,0.22,0,0.29
Es una forma de los ingleses de reconquistar América latina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
En Paraguay son ultra conservadores pero supierón adaptarce al mundo moderno o no son del todo austeros usan smartphones autos y computadoras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gracias por mostrarnos diferentes culturas.,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Felicitaciones para todo el equipo!!,0.16,0,0,0.27,0.29,0,0.25,0,0,0.26,0.39,0,0,0.25,0,0.37,0.21,0.31,0,0
ojalá algun dia se den cuenta que eso no es vida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0
Son parecido a los judíos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minuto 13.....por favor muestreme DONDE EN LA BIBLIA dice eso........QUE falta de RESPETO al LIBRO mas sagrado que existe....Y ES Lider en la comunidad.?.,0,0,0.18,0.21,0.43,0,0.39,0,0,0.4,0.15,0.18,0,0.38,0,0.28,0.16,0,0,0
"¿de Belice a Perú van a viajar en un barco de madera o que? de lo contrario estaría traicionando sus ""tradiciones""",0,0,0.17,0,0,0,0,0,0,0.19,0.14,0,0,0,0,0,0,0,0,0.26
Que buen trabajo felicidades . Me ha encantado..,0,0.34,0.38,0,0,0.34,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
Me pregunto??? Quien vende esos terrenos o porque se adueñan de ellos????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yo sólo veo deforestación de las Amazonas!,0,0,0.21,0.25,0.26,0,0.23,0.27,0.21,0,0,0,0,0,0,0,0,0,0,0
"Y asi a nombre de ""Dios"" y la "" austeridad que profesan"" deforestan el Amazonas, la religión es un discurso sin fundamento",0,0.16,0,0,0,0.16,0.19,0,0.16,0,0,0,0.17,0,0,0,0,0.22,0.16,0
"Tan religiosos y bien q se suben a un avión! Eso es contra la Biblia, dobles caras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
por que no se fueron en barco hasta peru?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13:01 No mientas protestante, eso no esta escrito.",0,0.19,0,0.25,0,0,0.23,0,0,0,0,0.22,0.21,0,0,0,0.2,0.28,0,0.29
El respeto al derecho ajeno es la Paz! Los Menonitas son personas muy trabajadoras!,0.15,0,0.21,0.25,0.26,0.19,0.23,0,0.21,0.24,0,0.22,0.21,0.23,0.18,0.17,0.2,0,0.2,0
Y xk no duermen en el avión,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pero van a dañar y desforestar el PULMON DEL MUNDO. La amazonia. Y a quien compran la tierra?,0,0,0.18,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0
Una pregunta y ellos vienen donde quieren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No te pido que los quites del mundo, sino que los protejas del mal. (‭Juan‬ ‭17‬:‭15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ellos dicen que han comprado terrenos en la selva, quien se los vendió como hicieron el contacto y tb como hacen con la visa para poder vivir en Perú.",0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.2,0,0.14,0,0.24,0,0
Lo que llama la atención es que cualquier ciudadano puede venir a ocupar tierras en Perú,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ellas eligiendo cuidadosamente la tela para fabricar la ropa para su familia, y el man este se la ganó en un concurso de 7up min: 27:37 :v",0.27,0,0,0,0,0.17,0.41,0.49,0.37,0,0.49,0,0,0.41,0,0.3,0.18,0.75,0,0
El pueblo del outlast 2 se parece demasiado a esto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y la pregunta es quien les vendio esos terrenos adentro de l selva?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saven que mesclarse con los otras jente no sirve eso no quiere desire que no less puedan vender y comprar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y son conquistadors unidos,0.14,0,0,0.24,0,0.19,0.22,0,0.2,0.23,0.18,0,0,0.22,0,0.16,0,0,0,0
Espero que ahora en tipo de pandemia se encuentren bien en mi Perú,0.15,0,0.22,0,0.27,0.19,0.23,0.28,0,0.24,0,0.22,0.21,0,0.18,0,0.2,0.29,0.21,0.29
Religión de mierda!!! Muestren la verdad!!! No es todo color de rosas en la escuela el profesor les pega con un palo y a las mujeres a los 9 años le sacan los dientes sin anestesia y si una mujer quiere salir de esa religión la demigran,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.29
"Waoo que interesante,para muchos es algo de otro mundo vivir de esta manera,pero la realidad que esconde las palabras de la biblia es está ""la uida al campo!! es una de la manera mas facil de no tener tentación con el mundo moderno ,asi no entra en pecado",0,0,0,0.22,0,0.17,0.4,0,0,0.21,0.16,0,0,0.4,0,0.15,0,0.24,0,0
Que feo viven en la ignorancia,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44
Los menonitas mas conservadores no quieren teléfonos y es esto y no otras lo que le duele a esta elite que tanto los sataniza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buen documental, no van a empezar de cero,porque ya tienen a otros compañeros que llegaron antes........",0,0,0.19,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0
La verdad no andan tan separados del mundo tienen cosas de hoy pero esta bien porque si no como se ayudarian un poco ellos mismos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No son lo mismo que los Amish?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franz es el único que podría tener un mejor futuro, el resto están sumidos en la ignorancia",0,0,0,0,0.2,0,0.18,0,0.16,0,0,0,0.16,0,0.27,0,0,0.21,0,0
la gran incognita que se presenta es si el machismo y el miedo es parte de sus costumbres. Esta forma de vida es la ideal es razonable que muchas cosas del modernismo es impulsado por el demonio como el consumismo que es lo que provoca la destruccion ambiental. Si meditamos en la esencia de esta forma de vida es ideal siempre y cuando se respete a los demas y no este impulsada por el miedo,0,0.46,0.34,0,0.4,0,0.54,0.22,0,0.38,0,0.17,0.33,0.54,0.56,0.13,0.31,0.43,0.64,0.53
Que perro aburrimiento.,0,0,0,0.72,0,0,0.56,0,0,0.44,0,0,0,0.41,0,0,0.35,0,0.37,0.96
"Menonitas ve una carretera mala y dice"" lo vamos a mejorar "", latinoamericano ve una carretera mala y se tira a dormir esperando que el gobierno le resuelva el problema, Que gran diferencia.",0.12,0,0.35,0,0,0,0.19,0,0.16,0,0.15,0,0.18,0,0.29,0,0.16,0.43,0,0.29
Ignorantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y destruyen parte de la selva eso es malo son personas tiranas y no vinen como comunidad si no son machistas y su poblacion esta en esterminio por su forma de ser y creencia,0,0.17,0.18,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.17,0,0,0.32
"Luego de varios años ellos se podrían convertir en los pioneros de una nueva etnia en el Perú, una nueva cultura con costumbres y tradiciones.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tienen que comer tienen que comprar tienen que ir a un hospital y entonces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se nota que la deforestación no les importa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pues esos menonitas no tienen celulares porque no quieren Pero los que hay aquí del sureste mexicano con toda la tranquilidad los andan,0,0.16,0,0.2,0.21,0.16,0,0,0,0,0,0.18,0.17,0,0.14,0,0.16,0,0.16,0
No pues esta ca&%$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hay una comunidad menonita aca , en el estado en que vivo, en Brasil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
